log name,loss,perplexity,bits per word,Activation Distance,Synaptic Saliency,Jacobian Covariance,Jacobian Cosine,Large Noise Jacobian,Large Noise Jacobian Cosine,More Noised Jacobian,More Noised Jacobian Cosine,Hidden Synaptic Saliency,Layer 1 Hidden Covariance,Layer 2 Hidden Covariance,Layer 3 Hidden Covariance
log_stats_model_1003685_2020-04-20_06-10-29_999987598.json,4.849847886,127.7209602,6.996851494,485.7053256,643.4074707,-71.13535735,0.520346167,3.164652686,0.995963812,11577807.52,0.084341342,1246.330078,-2764.513677,-101775.8266,-11629697.46
log_stats_model_1003687_2020-04-17_03-53-50_999916916.json,4.834799757,125.8133875,6.975141634,501.2552593,189653.7031,-71.10726427,0.502040595,51.39563586,0.999794516,20242531187,0.063985033,27816.01953,-33453.61309,-52792.38274,-33676.0869
log_stats_model_1003688_2020-04-19_05-28-14_999956045.json,4.964241398,143.1998774,7.161886447,439.8832006,8030887.5,-71.1073741,0.500783554,238.4867525,0.99986997,5.44E+11,0.063433571,256582.2344,-763403.724,-12024720.85,-13349327.83
log_stats_model_1003691_2020-04-24_01-43-43_999937698.json,5.003865362,148.9879399,7.219051744,384.7647884,4181806.5,-71.13976749,0.500193173,1006.96081,0.999967165,2.32E+14,0.062705295,844109.9375,-2244569.887,-20573329.7,-28383887.05
log_stats_model_1003692_2020-04-18_19-41-08_999986255.json,4.881730459,131.8586426,7.042848325,445.1710645,8653724,-71.07331122,0.5008464,115.4214067,0.999931737,6.60E+11,0.063275974,310560.6563,-362829.6441,-10098767.25,-12150169.41
log_stats_model_1003693_2020-04-23_19-33-13_999981608.json,4.829713692,125.1751169,6.967803992,517.2626494,820663.375,-71.10726427,0.503731858,24.48072071,0.999638491,2162962508,0.064857267,105499.3203,-16352.14625,-17549.41466,-6343.905779
log_stats_model_1003694_2020-04-15_02-52-59_999988984.json,4.833120105,125.6022421,6.972718408,550.2829466,1147980.875,-71.10726427,0.503456238,29.35968977,0.999627211,2737210427,0.064730315,107697.2656,-16938.17135,-17446.03117,-6384.529236
log_stats_model_1003696_2020-04-21_07-43-41_999909932.json,4.746341446,115.1621858,6.847523267,541.1819049,666417.625,-71.13976749,0.521361175,1.014326842,0.997935682,11794080.71,0.076207456,57183.90625,-1752.933066,-2236.992406,-2497.396456
log_stats_model_1003698_2020-04-15_21-01-22_999998285.json,4.685788053,108.3956602,6.760163186,410.9837915,13156075,-71.13976749,0.501323201,133.2922962,0.999766318,48998026760,0.064193902,864908.125,-10064.1386,-51234.74936,-53694.32175
log_stats_model_1003699_2020-04-15_12-34-00_999939344.json,4.71620193,111.7430378,6.804041137,500.523592,11130.80762,-71.1297057,0.51365581,5.285743547,0.998193418,22980431.01,0.073139689,1160.918091,-10012.29359,-26049539.76,-35890305.61
log_stats_model_1003700_2020-04-16_03-35-34_999912502.json,5.072484285,159.5702533,7.318047923,402.4268518,7003915.5,-71.10726427,0.501758344,85.94654476,0.999747183,19875276022,0.064407204,331922.3438,-386761.0731,-5703059.222,-3842702.304
log_stats_model_1003702_2020-04-18_15-11-35_999943794.json,4.920294308,137.0429401,7.098484198,488.4604742,8930944,-71.07856609,0.500002516,103059.0747,0.999999172,6.65E+20,0.062516434,552068.3125,-1493995.627,-6744766.529,-6416658.415
log_stats_model_1003703_2020-04-11_14-34-36_999908148.json,4.817544289,123.6610418,6.950247255,555.2726315,961775.9375,-71.08292706,0.507240517,8.199272975,0.999449068,159756948,0.067165358,78389.41406,-18738.83429,-40191.35003,-41640.73855
log_stats_model_1003704_2020-04-15_10-11-55_999978303.json,4.880632419,131.713936,7.041264187,463.9866804,5421571,-71.08996444,0.503975892,35.75120876,0.999388064,813384393.6,0.066590842,164179.8594,-12691.85175,-148969.883,-206629.1508
log_stats_model_1003707_2020-04-17_03-32-02_999974071.json,5.187972874,179.1051161,7.484662738,424.4816622,1346681.5,-71.07331122,0.50072072,407.4881741,0.999770957,2.28E+11,0.064516886,31791.14453,-18229.70596,-7642346.443,-17163272.13
log_stats_model_1003710_2020-04-14_22-29-08_999999474.json,4.748519157,115.413249,6.850665039,496.5161857,20744112,-71.13142253,0.503338004,37.31884423,0.99956166,1761227051,0.065509906,579242.125,-216345.4501,-3946038.989,-6450883.757
log_stats_model_1003712_2020-04-18_19-00-03_999901926.json,4.758393519,116.5585264,6.864910733,299.2769368,8055274,-71.1440389,0.500000349,319299.5892,0.999999887,6.29E+23,0.062501809,443829.2188,-1324792.654,-23086814.74,-34558746.57
log_stats_model_1003714_2020-04-18_17-41-17_999995545.json,5.103812505,164.6484352,7.36324499,398.9650108,3598601.25,-71.08292706,0.500042447,4441.449313,0.999992792,1.08E+17,0.06254577,810605.875,-8375007.387,-26063935.77,-30123974.65
log_stats_model_1003716_2020-04-17_14-38-29_999989181.json,4.726414356,112.8900523,6.818774553,500.9598749,6313.230469,-71.1297057,0.50707226,23.25770259,0.998385278,106674094.3,0.070359734,1116.738403,-5378.906763,-3012735.776,-26760214.36
log_stats_model_1003717_2020-04-23_04-39-56_999998135.json,4.756120997,116.2939452,6.861632176,532.937083,801881.25,-71.08292706,0.514355481,3.797108911,0.998390773,21329511.55,0.072687079,67053.85156,-8618.11067,-36284.57709,-124581.0504
log_stats_model_1003718_2020-04-21_03-00-37_999961551.json,4.776855172,118.7303758,6.891545268,421.4804576,12667048,-71.10689558,0.502342932,59.64710105,0.999680971,6510397133,0.064895047,494956.0938,-701740.8755,-9859177.225,-13454006.25
log_stats_model_1003723_2020-04-24_16-48-35_999930616.json,5.002846727,148.8362528,7.217582164,275.6300099,12929909,-71.10689558,0.500001904,124275.741,0.999999413,3.63E+21,0.062507039,1810672.625,-4082908.198,-23616238.73,-28941026.38
log_stats_model_1003724_2020-04-17_16-57-18_999930174.json,5.147389829,171.9820014,7.426113779,433.6941167,18533272,-71.11913702,0.50000004,205428.0221,0.999999985,3.84E+25,0.062500249,834357.4375,-2228484.895,-3774836.245,-627595.9172
log_stats_model_1003726_2020-04-10_21-19-46_999947282.json,4.80965031,122.688707,6.938858651,550.9456391,1156940.375,-71.12382814,0.503883425,27.38931539,0.999548012,1297065922,0.065380346,69451.3125,-21784.70083,-51767.17602,-73903.05776
log_stats_model_1003729_2020-04-23_14-29-56_999984079.json,5.398228321,221.0145024,7.787997229,371.9039763,2257997,-71.1440389,0.50000424,65673.73881,0.999998608,1.27E+20,0.062520503,752441.375,-8937824.166,-44006297.75,-38961128.08
log_stats_model_1003730_2020-04-24_23-31-23_999917818.json,4.983852942,146.0359672,7.190179924,429.3291797,55703892,-71.12382814,0.500033526,9096.162295,0.999989106,3.99E+16,0.06264261,2368670.75,-191558.9879,-291530.1368,-87511.64915
log_stats_model_1003732_2020-04-20_16-15-47_999960727.json,5.329985683,206.4350187,7.689543913,385.5445242,2935890.25,-71.1440389,0.500005406,52721.34878,0.99999823,5.20E+19,0.062525213,739899.6875,-8987730.289,-44031821.32,-38934022.3
log_stats_model_1003733_2020-04-16_01-01-01_999946418.json,4.868110731,130.074938,7.02319921,547.5554774,354815.4688,-71.08292706,0.514946607,3.538086256,0.998341132,19999165,0.07303261,30336.64453,-2898.197101,-18809.88808,-133089.7346
log_stats_model_1003737_2020-04-14_02-31-35_999967724.json,4.657869209,105.4112334,6.719884809,514.2238725,710963.4375,-71.1440389,0.511992035,5.845053727,0.998556176,31406893.65,0.071158938,80178.59375,-6257.306566,-38218.9626,-277726.1321
log_stats_model_1003738_2020-04-18_22-36-47_999924818.json,4.850112174,127.7547198,6.997232782,574.8205469,1193958.375,-71.12382814,0.501071163,111.7626022,0.999880254,3.68E+11,0.063248208,93889.32813,-28115.99854,-27434.20728,-7308.904604
log_stats_model_1003739_2020-04-24_06-27-01_999948222.json,4.667437803,106.4247118,6.733689373,439.6861441,4311726,-71.12382814,0.500470401,325.3224026,0.999936112,4.75E+12,0.063034464,184277.0781,-20446.52032,-102977.0721,-115232.2213
log_stats_model_1003740_2020-04-10_18-42-47_999964615.json,4.694180683,109.309213,6.772271192,484.6584582,9147.709961,-71.1440389,0.511288496,12.14380928,0.997266137,31068764.26,0.076776881,956.4920044,-4246.457947,-2043506.711,-24418026.61
log_stats_model_1003742_2020-04-12_23-25-38_999980276.json,4.782023013,119.3455436,6.899000887,527.4167667,1577334.625,-71.1297057,0.500000244,410653.5982,0.999999895,3.07E+23,0.062506003,80895.9375,-14040.84992,-125110.0509,-677933.1256
log_stats_model_1003743_2020-04-22_12-25-59_999989858.json,4.686771726,108.5023385,6.761582327,408.9566302,19563396,-71.10726427,0.500080648,3110.373887,0.999979862,1.98E+15,0.062719337,880266.0625,-203698.027,-421652.2473,-144616.2126
log_stats_model_1003744_2020-04-20_19-09-26_999970937.json,5.070201689,159.2064342,7.314754832,410.7664802,7653394.5,-71.10726427,0.500006935,41678.15441,0.999997712,1.87E+19,0.062532641,667099.6875,-844157.5103,-2162704.497,-712395.8599
log_stats_model_1003745_2020-04-11_01-13-13_999947315.json,4.899700276,134.2495358,7.06877329,520.450216,1043931.625,-71.13535735,0.500000449,378097.0557,0.999999809,4.93E+22,0.062513068,133172.7031,-4900.273779,-6278.284705,-2501.758727
log_stats_model_1003748_2020-04-13_06-36-30_999953588.json,5.230584895,186.9020896,7.546138888,416.2587884,8143416.5,-71.11913702,0.500379509,489.316278,0.999936387,1.40E+13,0.062891415,358236.9375,-1263210.28,-1027596.959,-136816.5458
log_stats_model_1003750_2020-04-18_17-19-15_999944461.json,4.831551265,125.4053467,6.97045505,516.6025918,1084402,-71.10726427,0.503730422,23.84108151,0.999647234,2090521235,0.064877232,98490.23438,-16919.52063,-17520.52231,-6611.579923
log_stats_model_1003753_2020-04-23_03-11-02_999932794.json,4.77645637,118.6830352,6.890969918,488.8857359,4708520.5,-71.07331122,0.504027612,30.75946426,0.99945332,854953756.7,0.066161289,235525.9688,-64982.37838,-1203577.644,-3042241.878
log_stats_model_1003754_2020-04-21_02-22-13_999994370.json,4.818170344,123.7384847,6.951150461,468.3964475,4894770.5,-71.12382814,0.50020078,734.2703274,0.99997493,1.78E+14,0.062734749,251325.75,-212798.8026,-1627242.075,-1877205.053
log_stats_model_1003757_2020-04-17_03-51-54_999942763.json,4.888828315,132.7978855,7.053088365,538.8365107,258129.2656,-71.10726427,0.517222954,2.516234993,0.998156822,15711107.39,0.074349633,37883.26953,-3306.321931,-5107.813236,-10276.08741
log_stats_model_1003759_2020-04-14_03-43-41_999901642.json,4.768802976,117.7781743,6.879928405,519.0944813,2585033,-71.10726427,0.513760511,3.365135947,0.998708631,24722418.76,0.071600382,259281.1094,-4773.27848,-5158.687389,-2532.775393
log_stats_model_1003760_2020-04-11_04-27-06_999924589.json,4.819901253,123.9528503,6.953647636,407.6148247,27772910,-71.08996444,0.500016286,18298.44666,0.999994711,7.03E+17,0.062571533,934745.8125,-24904.2036,-103200.144,-93121.78127
log_stats_model_1003762_2020-04-17_16-11-07_999948489.json,4.905509282,135.0316617,7.077153914,542.6358365,2058667.625,-71.08292706,0.50000027,417805.1968,0.999999877,1.81E+23,0.062508143,98028.05469,-16958.44082,-29266.96726,-14349.38828
log_stats_model_1003763_2020-04-16_22-14-02_999974511.json,5.12386048,167.9826129,7.392168104,370.8150327,3614969.25,-71.08996444,0.500002056,118158.5126,0.99999935,2.09E+21,0.062509219,839449.375,-7380615.058,-24181089.71,-27939947.7
log_stats_model_1003764_2020-04-18_18-01-41_999976173.json,4.798386361,121.3145017,6.922608207,529.8203571,1880805.25,-71.1440389,0.500000404,355093.4226,0.999999841,9.68E+22,0.062508253,118469.2109,-8053.582559,-21808.46083,-25029.96601
log_stats_model_1003766_2020-04-21_07-36-31_999980652.json,4.903950812,134.8213827,7.074905517,520.450216,1043931.625,-71.13535735,0.500000449,378097.0557,0.999999809,4.93E+22,0.062513068,133172.7031,-4900.273779,-6278.284705,-2501.758727
log_stats_model_1003768_2020-04-15_01-33-24_999905724.json,5.291817378,198.7042182,7.634478689,425.1996336,2274212.25,-71.07331122,0.50001933,9373.277052,0.999996823,1.19E+18,0.062535249,742942.625,-14612044.58,-44003201.32,-38965834.27
log_stats_model_1003769_2020-04-16_03-57-33_999983762.json,4.79925626,121.420079,6.923863206,521.8701042,541878.75,-71.1440389,0.510101591,8.092427623,0.998708194,46118325.63,0.070464332,39166.67188,-2242.797414,-17422.04769,-142701.6141
log_stats_model_1003773_2020-04-15_23-02-40_999938192.json,4.683577454,108.1563055,6.756973967,571.3975053,1743215.625,-71.08292706,0.500678625,425.0271164,0.999786143,2.16E+11,0.065325659,133584.2969,-13584.76716,-16391.70454,-5384.419887
log_stats_model_1003774_2020-04-15_14-24-54_999914197.json,4.825174276,124.6081827,6.961255,565.1547158,2237358.5,-71.09883815,0.504048607,24.87381724,0.999550539,1290180021,0.065251303,118735.9453,-7802.617967,-8517.803705,-3531.412571
log_stats_model_1003776_2020-04-10_21-26-02_999961151.json,4.963612677,143.1098728,7.160979394,550.3529106,859566.6875,-71.11913702,0.503476899,25.36572652,0.999689363,3107598991,0.064652437,100534.2031,-38341.71202,-38807.20314,-12573.76312
log_stats_model_1003777_2020-04-23_22-23-09_999936831.json,4.76243695,117.0307768,6.87074417,533.0832561,924771.875,-71.10689558,0.517191445,2.476111973,0.998129871,15570106.03,0.074490492,67637.45313,-8799.240382,-40242.75194,-168398.0972
log_stats_model_1003780_2020-04-14_08-37-04_999987505.json,4.90694746,135.226001,7.079228766,520.4583348,1353728.375,-71.13535735,0.50000055,342973.1857,0.999999769,2.89E+22,0.062514781,143931.8438,-4814.551715,-6192.81516,-2435.413795
log_stats_model_1003781_2020-04-22_06-11-55_999992015.json,4.847332704,127.4001225,6.993222854,456.8524518,26902666,-71.10689558,0.500030126,8497.237817,0.999992103,9.72E+16,0.062589322,981642.3125,-27042.43773,-135759.007,-120953.061
log_stats_model_1003783_2020-04-17_02-02-10_999922194.json,4.814197429,123.2478575,6.945418757,514.1106649,301008.625,-71.1297057,0.51403849,3.785497788,0.998542299,22623838.02,0.072361414,30719.52148,-9862.449364,-2192818.995,-14907226.95
log_stats_model_1003784_2020-04-17_09-29-10_999968380.json,5.184176843,178.4265163,7.479186223,420.8739212,3948977.5,-71.07331122,0.501960825,77.35523865,0.999715004,13017514616,0.064522004,329528.5,-1058869.738,-9807098.598,-5512684.022
log_stats_model_1003787_2020-04-24_18-57-35_999969084.json,4.874397056,130.8952069,7.032268459,327.3617213,4950904,-71.1297057,0.500000236,343460.4135,0.999999919,1.57E+24,0.062501334,251517.8281,-1691395.242,-32724052.87,-37340437.37
log_stats_model_1003789_2020-04-19_21-29-04_999921011.json,4.775414624,118.5594621,6.889466997,525.5689141,13918667,-71.10726427,0.500039098,8924.002064,0.999985737,1.56E+16,0.06273575,1088939.25,-4178.709407,-6762.270862,-3216.82688
log_stats_model_1003790_2020-04-13_19-23-31_999976321.json,4.649054962,104.4861955,6.707168539,400.6004549,950307.4375,-71.10689558,0.500062651,4827.421945,0.99997964,2.78E+15,0.062778952,37221.24609,-9301.466677,-26696.13163,-14851.58402
log_stats_model_1003793_2020-04-22_14-11-20_999975950.json,4.750677312,115.6625977,6.8537786,504.8854864,301716.6563,-71.13535735,0.517589295,1.774316252,0.998465479,15330597.53,0.07443851,49157.97266,-1899.773723,-2454.303853,-3529.418624
log_stats_model_1003794_2020-04-20_20-18-39_999917920.json,6.788236451,887.347301,9.793355065,450.3991799,169637120,-71.10689558,0.500088328,3692.100478,0.999972766,2.16E+15,0.06271571,6508125,-8624.188627,-22308.21813,-17359.91757
log_stats_model_1003795_2020-04-20_02-59-39_999947779.json,5.007823166,149.5787734,7.224761648,306.0862919,3367027.5,-71.10689558,0.500001021,190720.9678,0.999999692,3.67E+22,0.062503479,824862.1875,-3214716.139,-23234604.2,-30307274.05
log_stats_model_1003796_2020-04-19_03-50-00_999903017.json,5.121753285,167.6290136,7.389128065,387.7934859,3360426,-71.10726427,0.50017074,1118.764205,0.999971663,4.29E+14,0.062671566,832790.75,-6849666.089,-24760429.41,-28850107.35
log_stats_model_1003797_2020-04-11_00-42-45_999982207.json,5.152539892,172.8700044,7.43354375,455.843144,14622716,-71.11913702,0.500020653,10861.39929,0.999995364,6.58E+17,0.062545675,708610.625,-2485230.757,-5664913.332,-1452087.53
log_stats_model_1003801_2020-04-13_04-51-11_999929633.json,5.069987769,159.1723805,7.314446212,414.2650938,4500295.5,-71.03326127,0.500033732,18945.65253,0.999981342,6.60E+16,0.062645802,232779.7188,-8658609.164,-33017760.85,-32461457.38
log_stats_model_1003802_2020-04-24_17-10-24_999990507.json,5.043984422,155.0867166,7.276931313,397.9831866,5650476.5,-71.08292706,0.501402191,97.11575076,0.999828915,52353306313,0.064041089,228705.4844,-2480338.946,-22641042.2,-22888452.72
log_stats_model_1003804_2020-04-16_07-35-04_999990796.json,4.758422259,116.5618763,6.864952195,533.2922924,760813.25,-71.08292706,0.514475222,3.516782204,0.998467392,21047378.61,0.072691797,62921.09375,-8644.392447,-37506.27591,-139469.701
log_stats_model_1003805_2020-04-21_20-36-20_999973218.json,4.655860382,105.199693,6.716986685,554.7378457,1086875.375,-71.08292706,0.500129621,1918.096273,0.999967456,2.41E+14,0.062886267,141932.8906,-4938.792608,-6300.695371,-2544.968402
log_stats_model_1003806_2020-04-14_06-06-34_999901487.json,5.168110968,175.5828424,7.456008064,419.8608857,3436326.25,-71.07856609,0.501009555,229.9639868,0.999762586,1.48E+11,0.06378484,300206.5313,-1138173.825,-9902424.138,-6113701.96
log_stats_model_1003809_2020-04-16_23-32-50_999910702.json,5.016189131,150.8353932,7.236831183,412.1295878,14423792,-71.07856609,0.500005906,28687.39481,0.999999034,2.57E+20,0.062506663,520491.125,-661682.4551,-993552.3581,-169758.4986
log_stats_model_1003810_2020-04-16_01-46-36_999973448.json,4.786882715,119.926939,6.906011955,545.5086691,365953.2813,-71.08292706,0.510254217,9.093269673,0.998484468,43573837.17,0.070760048,33608.07813,-2331.454938,-14709.54691,-118618.6504
log_stats_model_1003811_2020-04-13_07-02-12_999994025.json,4.898465351,134.0838501,7.06699167,542.1630434,573157.3125,-71.10726427,0.516779318,2.814475142,0.998111538,16467000.5,0.073956176,44457.17188,-2847.217601,-3629.605224,-5907.015985
log_stats_model_1003815_2020-04-22_07-05-06_999960305.json,4.890405451,133.0074912,7.055363692,539.4545905,276423.1875,-71.10726427,0.518082373,2.406123039,0.997902002,14378081.38,0.075188292,36531.31641,-3333.227432,-5123.519592,-8710.548904
log_stats_model_1003817_2020-04-22_02-33-12_999948623.json,4.832058805,125.4690111,6.971187275,549.6811283,841843.375,-71.10726427,0.503558378,25.9519306,0.99965165,2719792698,0.064722915,104862.6875,-16664.21997,-17794.8968,-6630.135347
log_stats_model_1003819_2020-04-11_00-07-10_999971405.json,5.06999251,159.1731351,7.314453051,418.706127,4949600,-71.09883815,0.50065994,263.0000209,0.999896318,1.38E+12,0.063164254,269545.4375,-6045716.172,-36592148.28,-35386310.81
log_stats_model_1003821_2020-04-19_07-07-44_999979071.json,4.823158635,124.3572702,6.958347043,315.01337,4645224.5,-71.1440389,0.500313026,435.8274338,0.999970551,5.95E+13,0.06277642,256767.2344,-1328162.919,-29580004.14,-36405371.96
log_stats_model_1003822_2020-04-11_02-30-09_999974588.json,4.719129248,112.0706244,6.808264363,576.6297333,8515829,-71.08996444,0.515275112,3.153258377,0.998365414,20385428.67,0.07245453,498807.6875,-2800.448705,-3241.705868,-1755.718189
log_stats_model_1003823_2020-04-19_05-29-31_999905387.json,4.813869439,123.20744,6.944945568,408.0777266,24964656,-71.13976749,0.500019138,15916.20074,0.999993676,3.59E+17,0.062585495,954210.4375,-25987.22939,-103662.5193,-109618.7199
log_stats_model_1003824_2020-04-18_14-15-52_999918301.json,4.744730829,114.9768529,6.845199637,518.1612505,730802.9375,-71.1297057,0.506130659,17.38455138,0.999202143,212050103.8,0.067457785,61717.12891,-13375.80136,-427556.9959,-4478205.203
log_stats_model_1003825_2020-04-22_21-23-36_999966742.json,4.955207306,141.9120226,7.148853007,570.6457771,853962.375,-71.11913702,0.503296647,29.56902129,0.999673743,3727901089,0.064570875,100615.75,-39176.4795,-39558.42924,-12764.79567
log_stats_model_1003826_2020-04-15_09-27-38_999930436.json,4.907902986,135.3552747,7.080607299,567.9830808,720171,-71.07331122,0.514573411,3.613882321,0.998427407,21030542.08,0.072798031,39106.14844,-3048.700737,-10824.37044,-47960.49195
log_stats_model_1003827_2020-04-22_15-13-00_999975268.json,5.092787067,162.8430847,7.347338645,406.750567,3495996.75,-71.08292706,0.500048967,3303.755375,0.999993275,6.81E+16,0.06255003,815148.625,-8382735.948,-26046605.28,-30169608.61
log_stats_model_1003829_2020-04-17_03-10-36_999963866.json,5.0477289,155.6685239,7.282333451,406.8644783,17975244,-71.10726427,0.500001673,144734.5876,0.999999437,3.66E+21,0.062509155,854449.0625,-613834.4556,-1242821.545,-363988.0403
log_stats_model_1003832_2020-04-18_07-24-28_999956633.json,4.93991237,139.758002,7.126787079,558.3806982,5827121.5,-71.13976749,0.500004123,79743.69315,0.999998336,3.93E+19,0.062563926,284591.9688,-4428.7944,-6162.708044,-2617.602465
log_stats_model_1003833_2020-04-14_01-29-45_999902553.json,4.824026756,124.4652743,6.959599478,560.0891558,2040421.5,-71.12382814,0.500583799,229.6803342,0.999927417,5.01E+12,0.062904882,110539.3984,-13639.15373,-14817.33826,-4619.241118
log_stats_model_1003834_2020-04-15_12-36-30_999970973.json,6.47110252,646.1957782,9.335827515,383.8943931,2240290,-71.10689558,0.50000177,134947.4182,0.999999421,3.49E+21,0.062508347,706644.0625,-22835296.63,-58685720.42,-39501581.62
log_stats_model_1003835_2020-04-15_20-09-26_999993058.json,4.790026915,120.3046066,6.910548076,521.7850606,335987.1563,-71.1440389,0.509062286,10.51511684,0.998737116,62635349.79,0.069636117,33079.10938,-2324.948738,-18242.69821,-138892.8337
log_stats_model_1003836_2020-04-17_14-52-12_999926786.json,4.906289999,135.1371243,7.07828025,520.4583348,1353728.375,-71.13535735,0.50000055,342973.1857,0.999999769,2.89E+22,0.062514781,143931.8438,-4814.551715,-6192.81516,-2435.413795
log_stats_model_1003837_2020-04-23_06-07-36_999972459.json,4.688097908,108.6463278,6.763495602,400.6085813,17526590,-71.13976749,0.501726261,104.8202967,0.99968368,18407100057,0.064521799,710750.8125,-11995.79097,-79835.99403,-92189.55902
log_stats_model_1003839_2020-04-23_01-04-52_999952958.json,5.046926554,155.543674,7.281175911,470.9187739,9940539,-71.07175364,0.50022614,698.0403414,0.99996928,1.42E+14,0.062719114,503704.5,-7919411.091,-28703581.03,-30001626.57
log_stats_model_1003842_2020-04-18_09-00-03_999986524.json,4.712500711,111.3302168,6.798701406,538.9946333,1281647,-71.08292706,0.506314975,13.65495803,0.999340368,195093079.5,0.067443728,88133.21875,-12264.83932,-26953.90753,-27858.39601
log_stats_model_1003843_2020-04-11_11-19-18_999941620.json,4.923090666,137.4266976,7.10251849,445.8287434,1124261.75,-71.12382814,0.502718593,60.94244106,0.999525852,3084399982,0.065622645,81691.09375,-192519.3484,-11813616.78,-16358819.95
log_stats_model_1003846_2020-04-17_16-31-50_999931774.json,4.897809667,133.9959623,7.066045719,457.8235261,5754335,-71.09883815,0.503226011,51.09183345,0.999423998,1756447314,0.065784395,221928.8906,-691958.167,-16877819.14,-19710230.71
log_stats_model_1003847_2020-04-19_10-42-06_999991953.json,4.65016278,104.6020113,6.708766782,515.1683044,660377.5,-71.1440389,0.512783645,4.825555766,0.998542446,27238684.01,0.071735045,77950.08594,-6457.391274,-35554.96187,-285636.8333
log_stats_model_1003848_2020-04-18_18-41-08_999966957.json,5.109295002,165.5535988,7.371154562,406.2782663,917746.625,-71.08292706,0.500044195,4273.203433,0.99999254,8.74E+16,0.062549207,828605.625,-8391623.194,-26000548.41,-30236716.05
log_stats_model_1003850_2020-04-25_00-53-02_999911200.json,4.893869937,133.4690929,7.060361889,449.9886225,43048596,-71.09004932,0.50021393,925.9771974,0.999959999,1.13E+14,0.062761924,782660.9375,-20061.0289,-46346.19664,-20715.44203
log_stats_model_1003851_2020-04-22_05-58-28_999977894.json,4.664221902,106.0830102,6.729049808,511.3952225,1016149.625,-71.10726427,0.513814764,4.216647844,0.998396105,23318401.53,0.072220739,122096.3359,-2465.887967,-3184.068978,-2251.918741
log_stats_model_1003854_2020-04-14_07-19-18_999950947.json,5.123488343,167.9201121,7.391631224,379.6580578,4123710,-71.08996444,0.500120787,1348.374773,0.999983098,1.60E+15,0.062629106,834553.125,-7250410.164,-24834605.77,-28777492.92
log_stats_model_1003856_2020-04-20_13-13-46_999905194.json,5.066244477,158.5776656,7.309045783,409.153389,7674882,-71.10726427,0.500007271,39506.72977,0.99999762,1.55E+19,0.062533707,685122.5,-858478.3642,-2239739.365,-759733.9103
log_stats_model_1003857_2020-04-14_19-13-43_999982517.json,4.839339766,126.3858799,6.981691481,516.6025918,1084402,-71.10726427,0.503730422,23.84108151,0.999647234,2090521235,0.064877232,98490.23438,-16919.52063,-17520.52231,-6611.579923
log_stats_model_1003858_2020-04-17_17-38-42_999914549.json,4.797266692,121.1787456,6.920992866,520.7680523,325141.875,-71.1440389,0.510046178,7.438995657,0.998848227,49190656.43,0.069985759,35532.97656,-2308.59312,-19541.92399,-153955.9405
log_stats_model_1003859_2020-04-24_16-46-05_999975433.json,4.72671894,112.9244419,6.819213974,570.2646878,1835968.125,-71.01271806,0.512927065,5.204510677,0.998370319,25682621.37,0.072335935,73573.47656,-6607.78454,-24769.48217,-83225.27758
log_stats_model_1003862_2020-04-15_09-16-53_999941130.json,4.791923449,120.5329849,6.913284196,539.082007,247269.8438,-71.08292706,0.51928233,1.888096053,0.997874914,13112569.58,0.076091678,27088.98438,-2845.906912,-67000.01516,-1824656.12
log_stats_model_1003863_2020-04-19_19-42-14_999909609.json,4.707427386,110.7668327,6.791382145,503.8341245,390922,-71.10726427,0.500084653,3610.423321,0.999972288,7.92E+14,0.062884228,32838.25781,-55789.07406,-77938.66962,-26630.92328
log_stats_model_1003864_2020-04-13_18-16-41_999980892.json,4.658636001,105.4920928,6.720991055,514.2238725,710963.4375,-71.1440389,0.511992035,5.845053727,0.998556176,31406893.65,0.071158938,80178.59375,-6257.306566,-38218.9626,-277726.1321
log_stats_model_1003865_2020-04-22_08-15-51_999911428.json,4.755290504,116.197404,6.860434028,523.1708667,11317.18359,-71.08292706,0.513535444,4.671679634,0.998447394,25196431.89,0.071544887,5107.161133,-4471.306416,-76238.72229,-4641366.17
log_stats_model_1003866_2020-04-20_17-42-21_999971719.json,5.121487219,167.5844192,7.388744213,392.4323629,3706391.5,-71.10726427,0.500001427,161427.4118,0.99999952,7.36E+21,0.062506882,840180.6875,-7146310.645,-23850153.33,-27794607.28
log_stats_model_1003867_2020-04-18_03-03-01_999955631.json,4.878718108,131.4620356,7.03850242,556.714745,5095548.5,-71.08996444,0.507616327,7.153616132,0.9994504,159825577.8,0.066966552,293982.5313,-8970.25199,-9322.679823,-3585.200718
log_stats_model_1003871_2020-04-15_19-53-59_999921275.json,4.930026156,138.3831319,7.112524287,385.9954984,12085226,-71.08292706,0.501047129,178.3831498,0.999827991,1.58E+11,0.063750206,479713.4063,-2289562.089,-14937187.41,-16158901.17
log_stats_model_1003873_2020-04-19_05-58-11_999904580.json,4.76716836,117.5858094,6.877570152,454.7431538,12505373,-71.07331122,0.502088705,73.96624294,0.999674026,9814851788,0.064647863,476977.75,-609234.5412,-8825874.817,-12521138.29
log_stats_model_1003875_2020-04-22_23-28-07_999963061.json,4.797340467,121.1876859,6.921099301,427.6510661,8991482,-71.08292706,0.500002692,99442.04485,0.999999095,6.10E+20,0.06251517,560496.375,-402253.2359,-4054019.426,-4825066.868
