ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
337,67.12875000000001,0.07813893258571625,0.007813893258571625,0.009515764191746712,0.002378941047936678,142510178304.0,175505152.0,-100267.97473993208,0.5674751076579576,5555977,0.0009003544109873474,0.0001286220649490133,22.849912643432617,0.476039856672287,0.03262299299240112,0.00203893706202507
337,67.12875000000001,0.07668695598840714,0.007668695412576199,0.009285114705562592,0.002321278676390648,143242362880.0,175542112.0,-100266.73180501642,0.5683425431949629,5555977,0.0008906878065317869,0.00012724111729767174,25.6865234375,0.47567635774612427,0.0367012582719326,0.00203895871527493
337,67.12875000000001,0.07827748358249664,0.00782774854451418,0.009615328162908554,0.0024038320407271385,143749480448.0,175304240.0,-100270.55150998845,0.5682627052156275,5555977,0.0009381485870108008,0.0001340212329523638,28.54520034790039,0.4757533371448517,0.04077952355146408,0.002038976177573204
464,69.21375,0.7179646492004395,0.044872790575027466,0.004621937405318022,0.0003851614601444453,509337698304.0,153785536.0,-100314.48180453543,0.5684224744037889,11200650,0.0034458888694643974,0.00028715739608742297,6.746016979217529,0.6132742762565613,0.021578297019004822,0.0053945742547512054
464,69.21375,0.7199662923812866,0.044997893273830414,0.004599429201334715,0.0003832857764791697,514833776640.0,153957472.0,-100314.11462459876,0.5689788422810078,11200650,0.003452626056969166,0.0002877188380807638,13.488668441772461,0.6131212711334229,0.04315672069787979,0.005394590087234974
464,69.21375,0.7109071016311646,0.044431693851947784,0.0045310128480196,0.0003775843943003565,519800324096.0,153969296.0,-100316.96295188883,0.5684491158804834,11200650,0.0033826958388090134,0.0002818913199007511,20.23419189453125,0.613157331943512,0.06472489982843399,0.005393741652369499
464,69.21375,0.7230731844902039,0.04519207403063774,0.004574967082589865,0.00038124725688248873,524137824256.0,153796304.0,-100305.27041292435,0.5687198711482336,11200650,0.003442012006416917,0.0002868343435693532,26.985746383666992,0.6133124232292175,0.08628924190998077,0.005393077619373798
464,69.21375,0.7222550511360168,0.04514094069600105,0.004579530097544193,0.00038162749842740595,528935682048.0,153760368.0,-100305.28875583067,0.5690411955540544,11200650,0.003484094748273492,0.0002903412387240678,33.731048583984375,0.6132918000221252,0.10784801095724106,0.005392400547862053
464,69.21375,0.7308459281921387,0.04567787051200867,0.00467434898018837,0.0003895290719810873,534540419072.0,153957488.0,-100312.33972434019,0.5693487800894401,11200650,0.0034965290687978268,0.0002913774223998189,40.46113586425781,0.6130475401878357,0.12948191165924072,0.005395079497247934
464,69.21375,0.7025638818740845,0.04391024261713028,0.004501071292907,0.0003750892647076398,539338113024.0,153920688.0,-100305.53032348216,0.5684652441467511,11200650,0.0033381327521055937,0.0002781777293421328,47.22062301635742,0.6132548451423645,0.15102903544902802,0.005393893923610449
464,69.21375,0.7201786041259766,0.045011162757873535,0.004612542223185301,0.00038437850889749825,544168509440.0,153893808.0,-100313.30881439372,0.5689426680898222,11200650,0.0034561355132609606,0.00028801130247302353,53.96586608886719,0.6132484674453735,0.17259730398654938,0.005393665749579668
464,69.21375,0.7200722098350525,0.04500451311469078,0.004605718422681093,0.0003838098782580346,549009195008.0,153870288.0,-100318.30514991231,0.568937536240472,11200650,0.0034403749741613865,0.00028669790481217206,60.726234436035156,0.6133962869644165,0.19418103992938995,0.0053939176723361015
464,69.21375,0.7156425714492798,0.04472766071557999,0.0045874533243477345,0.00038228777702897787,553992847360.0,153886896.0,-100317.00865162034,0.5688649040672807,11200650,0.0034454441629350185,0.00028712034691125154,67.45346069335938,0.613213300704956,0.21573661267757416,0.0053934152238070965
166,69.66875,1.5555148124694824,0.11965498328208923,0.006906495429575443,0.0005755412857979536,525269827584.0,144622752.0,-100402.46684875588,0.5666494116258523,11004818,0.0077217742800712585,0.0007721774163655937,7.1158952713012695,0.7906550168991089,0.08044984191656113,0.02011246047914028
166,69.66875,1.5619728565216064,0.12015175819396973,0.006880882196128368,0.0005734068690799177,529658740736.0,144557520.0,-100423.36184810029,0.5661709122211049,11004818,0.007773421239107847,0.0007773421239107847,14.22183609008789,0.7901020050048828,0.16089865565299988,0.020112331956624985
166,69.66875,1.5524747371673584,0.11942113190889359,0.006814851891249418,0.0005679043242707849,534431334400.0,144597216.0,-100410.10013596699,0.5663070786839575,11004818,0.007732083089649677,0.0007732083322480321,21.32413101196289,0.7897826433181763,0.2412453144788742,0.020103776827454567
166,69.66875,1.5780636072158813,0.12138950824737549,0.006889577955007553,0.0005741314962506294,539114995712.0,144612384.0,-100420.0692472354,0.5656236516161386,11004818,0.007878298871219158,0.0007878298638388515,28.448623657226562,0.7902395725250244,0.32176998257637024,0.02011062391102314
166,69.66875,1.5608599185943604,0.12006615102291107,0.006910169031471014,0.0005758473998866975,543802228736.0,144628256.0,-100413.89948410349,0.5658959105072021,11004818,0.007777717895805836,0.0007777718128636479,35.5888557434082,0.7908634543418884,0.40217044949531555,0.020108522847294807
166,69.66875,1.558950424194336,0.11991926282644272,0.006989120040088892,0.0005824266700074077,548482383872.0,144641984.0,-100417.13121987354,0.5654402384695503,11004818,0.007765932474285364,0.000776593224145472,42.680477142333984,0.7903792262077332,0.48262128233909607,0.02010921947658062
166,69.66875,1.586173415184021,0.12201333791017532,0.007020265329629183,0.0005850220913998783,553121808384.0,144644832.0,-100417.10935300229,0.565953539971481,11004818,0.00790961179882288,0.0007909612031653523,49.804508209228516,0.7905477285385132,0.5629221200942993,0.020104361698031425
166,69.66875,1.5855265855789185,0.12196358293294907,0.007077871821820736,0.0005898226518183947,557580222464.0,144600688.0,-100419.22594168872,0.5656283576956743,11004818,0.007915504276752472,0.0007915504393167794,56.906192779541016,0.7903637886047363,0.6434842348098755,0.02010888233780861
166,69.66875,1.5577430725097656,0.11982639133930206,0.007003212347626686,0.0005836010095663369,562144608256.0,144584512.0,-100405.04615086647,0.5661658620858375,11004818,0.007750432472676039,0.0007750432705506682,64.02442932128906,0.7904250621795654,0.7239859104156494,0.02011071890592575
